abbreviation	equation	uppbnd	lowbnd	geneAssociation	Subsystem	name	obj_coef	activation	baseflux	flux
PGSA141	cdpdtdec7eg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp141[c]	847.537973894116	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C141	0	0.847537973894116	0	0
PGSA160	cdpdhdecg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp160[c]	847.537973894116	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C160	0	0.847537973894116	0.00813798237497556	0.00813798237497595
PGSA161	cdpdhdec9eg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp161[c]	847.537973894116	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C161	0	0.847537973894116	0.000428314861840819	0.000428314861840839
PGSA180	cdpdodecg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp180[c]	847.537973894116	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C180	0	0.847537973894116	0.000214157430920409	0.00021415743092042
PGSA181	cdpdodec11eg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp181[c]	847.537973894116	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C181	0	0.847537973894116	0.000321236146380614	0.000321236146380629
PHEMEabcpp	atp[c] + h2o[c] + pheme[c] --> adp[c] + h[c] + pheme[p] + pi[c]	1000	0	( STM2254  &  STM2253  &  STM2252 )	Transport Inner Membrane	protoheme transport via ABC system periplasm	0	NA	0	0
PHEMEtiex	pheme[p] --> pheme[e]	1000	0	NA	Transport Outer Membrane	protoheme transport irreversible out via diffusion periplasm to extracellular	0	NA	0	0
PHEt2rpp	h[p] + phe-L[p] <=> h[c] + phe-L[c]	1031.99862882862	-1031.99862882862	( STM0568  |  STM0150 )	Transport Inner Membrane	L phenylalanine reversible transport via proton symport periplasm	0	1.03199862882862	0	0
PHETA1	akg[c] + phe-L[c] <=> glu-L[c] + phpyr[c]	1129.31029576038	-1129.31029576038	( STM3903  |  STM0998  |  STM4248 )	Tyrosine Tryptophan and Phenylalanine Metabolism	phenylalanine transaminase	0	1.12931029576038	-0.0663218793881697	-0.0663218793881697
PHEtex	phe-L[e] <=> phe-L[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L phenylalanine transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
PHETRS	atp[c] + phe-L[c] + trnaphe[c] --> amp[c] + phetrna[c] + ppi[c]	975.853926946517	0	( STM1338  &  STM1337 )	tRNA Charging	Phenylalanyl tRNA synthetase	0	0.975853926946517	0	0
PIt2rpp	h[p] + pi[p] <=> h[c] + pi[c]	810.252656572764	-810.252656572764	STM3589	Inorganic Ion Transport and Metabolism	phosphate reversible transport via symport periplasm	0	0.810252656572764	0.439499090261506	0.439499090261393
PItex	pi[e] <=> pi[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	phosphate transport via diffusion extracellular to periplasm	0	1.27242647854064	0.423852690994863	0.423852690994863
PIuabcpp	atp[c] + h2o[c] + pi[p] --> adp[c] + h[c] + 2 pi[c]	930.903478723576	0	( STM3855  &  STM3854  &  STM3856  &  STM3857 )	Inorganic Ion Transport and Metabolism	phosphate transport via ABC system uptake periplasm	0	0.930903478723576	0	0
PLIPA1A120pp	h2o[p] + pa120[p] --> 2ddecg3p[p] + ddca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C120  periplasm	0	0.781576073257673	0	0
PLIPA1A140pp	h2o[p] + pa140[p] --> 2tdecg3p[p] + ttdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C140  periplasm	0	0.781576073257673	0	0
PLIPA1A141pp	h2o[p] + pa141[p] --> 2tdec7eg3p[p] + ttdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C141  periplasm	0	0.781576073257673	0	0
PLIPA1A160pp	h2o[p] + pa160[p] --> 2hdecg3p[p] + hdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C160  periplasm	0	0.781576073257673	0	0
PLIPA1A161pp	h2o[p] + pa161[p] --> 2hdec9eg3p[p] + hdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C161  periplasm	0	0.781576073257673	0	0
PLIPA1A180pp	h2o[p] + pa180[p] --> 2odecg3p[p] + ocdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C180  periplasm	0	0.781576073257673	0	0
PLIPA1A181pp	h2o[p] + pa181[p] --> 2odec11eg3p[p] + ocdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C181  periplasm	0	0.781576073257673	0	0
PLIPA1E120pp	h2o[p] + pe120[p] --> 2agpe120[p] + ddca[p] + h[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C120  periplasm	0	0.781576073257673	0	0
PLIPA1E140pp	h2o[p] + pe140[p] --> 2agpe140[p] + h[p] + ttdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C140  periplasm	0	0.781576073257673	0	0
PLIPA1E141pp	h2o[p] + pe141[p] --> 2agpe141[p] + h[p] + ttdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C141  periplasm	0	0.781576073257673	0	0
PLIPA1E160pp	h2o[p] + pe160[p] --> 2agpe160[p] + h[p] + hdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C160  periplasm	0	0.781576073257673	0	0
PLIPA1E161pp	h2o[p] + pe161[p] --> 2agpe161[p] + h[p] + hdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C161  periplasm	0	0.781576073257673	0	0
PLIPA1E180pp	h2o[p] + pe180[p] --> 2agpe180[p] + h[p] + ocdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C180  periplasm	0	0.781576073257673	0	0
PLIPA1E181pp	h2o[p] + pe181[p] --> 2agpe181[p] + h[p] + ocdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C181  periplasm	0	0.781576073257673	0	0
PLIPA1G120pp	h2o[p] + pg120[p] --> 2agpg120[p] + ddca[p] + h[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C120  periplasm	0	0.781576073257673	0	0
PLIPA1G140pp	h2o[p] + pg140[p] --> 2agpg140[p] + h[p] + ttdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C140  periplasm	0	0.781576073257673	0	0
PLIPA1G141pp	h2o[p] + pg141[p] --> 2agpg141[p] + h[p] + ttdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C141  periplasm	0	0.781576073257673	0	0
PLIPA1G160pp	h2o[p] + pg160[p] --> 2agpg160[p] + h[p] + hdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C160  periplasm	0	0.781576073257673	0	0
PLIPA1G161pp	h2o[p] + pg161[p] --> 2agpg161[p] + h[p] + hdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C161  periplasm	0	0.781576073257673	0	0
PLIPA1G180pp	h2o[p] + pg180[p] --> 2agpg180[p] + h[p] + ocdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C180  periplasm	0	0.781576073257673	0	0
PLIPA1G181pp	h2o[p] + pg181[p] --> 2agpg181[p] + h[p] + ocdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C181  periplasm	0	0.781576073257673	0	0
PLIPA2A120pp	h2o[p] + pa120[p] --> 1ddecg3p[p] + ddca[p] + h[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C120  periplasm	0	0.781576073257673	0	0
PLIPA2A140pp	h2o[p] + pa140[p] --> 1tdecg3p[p] + h[p] + ttdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C140  periplasm	0	0.781576073257673	0	0
PLIPA2A141pp	h2o[p] + pa141[p] --> 1tdec7eg3p[p] + h[p] + ttdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C141  periplasm	0	0.781576073257673	0	0
PLIPA2A160pp	h2o[p] + pa160[p] --> 1hdecg3p[p] + h[p] + hdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C160  periplasm	0	0.781576073257673	0	0
PLIPA2A161pp	h2o[p] + pa161[p] --> 1hdec9eg3p[p] + h[p] + hdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C161  periplasm	0	0.781576073257673	0	0
PLIPA2A180pp	h2o[p] + pa180[p] --> 1odecg3p[p] + h[p] + ocdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C180  periplasm	0	0.781576073257673	0	0
PLIPA2A181pp	h2o[p] + pa181[p] --> 1odec11eg3p[p] + h[p] + ocdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C181  periplasm	0	0.781576073257673	0	0
PLIPA2E120pp	h2o[p] + pe120[p] --> 1agpe120[p] + ddca[p] + h[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C120  periplasm	0	0.781576073257673	0	0
PLIPA2E140pp	h2o[p] + pe140[p] --> 1agpe140[p] + h[p] + ttdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C140  periplasm	0	0.781576073257673	0	0
PLIPA2E141pp	h2o[p] + pe141[p] --> 1agpe141[p] + h[p] + ttdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C141  periplasm	0	0.781576073257673	0	0
PLIPA2E160pp	h2o[p] + pe160[p] --> 1agpe160[p] + h[p] + hdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C160  periplasm	0	0.781576073257673	0	0
PLIPA2E161pp	h2o[p] + pe161[p] --> 1agpe161[p] + h[p] + hdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C161  periplasm	0	0.781576073257673	0	0
PLIPA2E180pp	h2o[p] + pe180[p] --> 1agpe180[p] + h[p] + ocdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C180  periplasm	0	0.781576073257673	0	0
PLIPA2E181pp	h2o[p] + pe181[p] --> 1agpe181[p] + h[p] + ocdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C181  periplasm	0	0.781576073257673	0	0
PLIPA2G120pp	h2o[p] + pg120[p] --> 1agpg120[p] + ddca[p] + h[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C120  periplasm	0	0.781576073257673	0	0
PLIPA2G140pp	h2o[p] + pg140[p] --> 1agpg140[p] + h[p] + ttdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C140  periplasm	0	0.781576073257673	0	0
PLIPA2G141pp	h2o[p] + pg141[p] --> 1agpg141[p] + h[p] + ttdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C141  periplasm	0	0.781576073257673	0	0
PLIPA2G160pp	h2o[p] + pg160[p] --> 1agpg160[p] + h[p] + hdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C160  periplasm	0	0.781576073257673	0	0
PLIPA2G161pp	h2o[p] + pg161[p] --> 1agpg161[p] + h[p] + hdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C161  periplasm	0	0.781576073257673	0	0
PLIPA2G180pp	h2o[p] + pg180[p] --> 1agpg180[p] + h[p] + ocdca[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C180  periplasm	0	0.781576073257673	0	0
PLIPA2G181pp	h2o[p] + pg181[p] --> 1agpg181[p] + h[p] + ocdcea[p]	781.576073257673	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C181  periplasm	0	0.781576073257673	0	0
PMANM	man1p[c] <=> man6p[c]	2263.0071270124	-2263.0071270124	( STM2104 | STM2083 )	Alternate Carbon Metabolism	phosphomannomutase	0	2.2630071270124	-0.0111978522752452	-0.0111978522754725
PMDPHT	5aprbu[c] + h2o[c] --> 4r5au[c] + pi[c]	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis	pyrimidine phosphatase	0	NA	4.78029979733057e-06	4.7802997973308e-06
PMPK	4ampm[c] + atp[c] --> 2mahmp[c] + adp[c]	1700.88309528499	0	STM2146	Cofactor and Prosthetic Group Biosynthesis	phosphomethylpyrimidine kinase	0	1.70088309528499	0	0
PNTK	atp[c] + pnto-R[c] --> 4ppan[c] + adp[c] + h[c]	964.003808151558	0	STM4139	Cofactor and Prosthetic Group Biosynthesis	pantothenate kinase	0	0.964003808151558	2.82037688041591e-05	2.82037688042666e-05
PNTOt4pp	na1[p] + pnto-R[p] --> na1[c] + pnto-R[c]	1189.39523193035	0	STM3382	Transport Inner Membrane	Pantothenate sodium symporter periplasm	0	1.18939523193035	0	0
PNTOtex	pnto-R[e] <=> pnto-R[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Pantothenate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
POX	h2o[c] + pyr[c] + q8[c] --> ac[c] + co2[c] + q8h2[c]	1011.04529218222	0	STM0935	Oxidative Phosphorylation	pyruvate oxidase	0	1.01104529218222	0	0
PPA	h2o[c] + ppi[c] --> h[c] + 2 pi[c]	1331.85348519824	0	( STM4414  |  STM2502  |  STM2927 )	Anaplerotic Reactions	inorganic diphosphatase	0	1.33185348519824	1.45254452558209	1.4525445255817
PPA2	h2o[c] + pppi[c] --> h[c] + pi[c] + ppi[c]	1331.85348519824	0	( STM2927  |  STM2502 )	Anaplerotic Reactions	inorganic triphosphatase	0	1.33185348519824	0	0
PPAKr	adp[c] + ppap[c] <=> atp[c] + ppa[c]	1409.38191712647	-1409.38191712647	( STM3242  |  STM2057 | STM2337 )	Alternate Carbon Metabolism	Propionate kinase	0	1.40938191712647	0	0
PPALtex	ppal[e] <=> ppal[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	propanal transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
PPALtpp	ppal[c] <=> ppal[p]	1000	-1000	NA	Transport Inner Membrane	propanal transport via channel periplasm	0	NA	0	0
PPAt4pp	na1[p] + ppa[p] --> na1[c] + ppa[c]	920.726652363164	0	STM1125	Transport Inner Membrane	NaPropionate symporter periplasm	0	0.920726652363164	0	0
PPAtex	ppa[e] <=> ppa[p]	1272.42647854064	-1272.42647854064	( STM1473  |  STM0999  |  STM2267  |  STM0320 )	Transport Outer Membrane Porin	propionate transport via diffusion	0	1.27242647854064	0	0
PPBNGS	2 5aop[c] --> 2 h2o[c] + h[c] + ppbng[c]	824.306434871779	0	STM0372	Cofactor and Prosthetic Group Biosynthesis	porphobilinogen synthase	0	0.824306434871779	0	0
PPC	co2[c] + h2o[c] + pep[c] --> h[c] + oaa[c] + pi[c]	1247.87313718429	0	STM4119	Anaplerotic Reactions	phosphoenolpyruvate carboxylase	0	1.24787313718429	1.37043307694813	1.37043307694808
PPCDC	4ppcys[c] + h[c] --> co2[c] + pan4p[c]	863.644971949784	0	STM3730	Cofactor and Prosthetic Group Biosynthesis	phosphopantothenoylcysteine decarboxylase	0	0.863644971949785	2.82037688041591e-05	2.82037688042666e-05
PPCK	atp[c] + oaa[c] --> adp[c] + co2[c] + pep[c]	830.317408222724	0	STM3500	Anaplerotic Reactions	phosphoenolpyruvate carboxykinase	0	0.830317408222724	0	0
PPGPPDP	h2o[c] + ppgpp[c] --> gdp[c] + ppi[c]	1234.30302555392	0	STM3742	Cofactor and Prosthetic Group Biosynthesis	guanosine 3 5 bis diphosphate 3 diphosphatase	0	1.23430302555392	0	0
PPK2r	atp[c] + ppi[c] <=> adp[c] + pppi[c]	839.830810572704	-839.830810572704	STM2501	Oxidative Phosphorylation	polyphosphate kinase	0	0.839830810572704	0	0
PPKr	atp[c] + pi[c] --> adp[c] + ppi[c]	839.830810572704	0	STM2501	Oxidative Phosphorylation	polyphosphate kinase	0	0.839830810572704	0	0
PPM	r1p[c] <=> r5p[c]	1370.29544362527	-1370.29544362527	STM4569	Alternate Carbon Metabolism	phosphopentomutase	0	1.37029544362527	-0.00334620985813672	-0.00334620985813672
PPM2	2dr1p[c] <=> 2dr5p[c]	1370.29544362527	-1370.29544362527	STM4569	Alternate Carbon Metabolism	phosphopentomutase 2 deoxyribose	0	1.37029544362527	0	0
PPNCL2	4ppan[c] + ctp[c] + cys-L[c] --> 4ppcys[c] + cmp[c] + h[c] + ppi[c]	863.644971949784	0	STM3730	Cofactor and Prosthetic Group Biosynthesis	phosphopantothenate cysteine ligase	0	0.863644971949785	2.82037688041591e-05	2.82037688042666e-05
PPND	nad[c] + pphn[c] --> 34hpp[c] + co2[c] + nadh[c]	1387.54916503824	0	STM2669	Tyrosine Tryptophan and Phenylalanine Metabolism	prephenate dehydrogenase	0	1.38754916503824	0.0192387945643366	0.0192387945643375
PPNDH	h[c] + pphn[c] --> co2[c] + h2o[c] + phpyr[c]	976.023743567925	0	STM2667	Tyrosine Tryptophan and Phenylalanine Metabolism	prephenate dehydratase	0	0.976023743567925	0.0663218793881643	0.0663218793881675
PPPGO	1.5 o2[c] + pppg9[c] --> 3 h2o[c] + ppp9[c]	1029.0090197232	0	STM3987	Cofactor and Prosthetic Group Biosynthesis	protoporphyrinogen oxidase aerobic	0	1.0290090197232	0	0
PPPGO3	3 fum[c] + pppg9[c] --> ppp9[c] + 3 succ[c]	1029.0090197232	0	STM3987	Cofactor and Prosthetic Group Biosynthesis	protoporphyrinogen oxidase anaerobic	0	1.0290090197232	0	0
PPPNt2rpp	h[p] + pppn[p] <=> h[c] + pppn[c]	889.269249481145	-889.269249481145	STM2554	Transport Inner Membrane	3 phenylpropionate transport via proton symport reversible periplasm	0	0.889269249481145	0	0
PPPNtex	pppn[e] <=> pppn[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	3 phenylpropionate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
PPS	atp[c] + h2o[c] + pyr[c] --> amp[c] + 2 h[c] + pep[c] + pi[c]	1000	0	STM1349	GlycolysisGluconeogenesis	phosphoenolpyruvate synthase	0	NA	0	0
PPTtex	ppt[e] <=> ppt[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Phosphonate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
PRAGSr	atp[c] + gly[c] + pram[c] <=> adp[c] + gar[c] + h[c] + pi[c]	1734.57586621058	-1734.57586621058	STM4175	Purine and Pyrimidine Biosynthesis	phosphoribosylglycinamide synthase	0	1.73457586621058	0.214703819187207	0.214703819187207
PRAIi	pran[c] --> 2cpr5p[c]	1907.45649480595	0	STM1725	Tyrosine Tryptophan and Phenylalanine Metabolism	phosphoribosylanthranilate isomerase irreversible	0	1.90745649480595	0.0420126208287992	0.0420126208288012
PRAIS	atp[c] + fpram[c] --> adp[c] + air[c] + 2 h[c] + pi[c]	1128.14469245527	0	STM2499.S	Purine and Pyrimidine Biosynthesis	phosphoribosylaminoimidazole synthase	0	1.12814469245527	0.214703819187241	0.214703819187129
PRAMPC	h2o[c] + prbamp[c] --> prfp[c]	1521.92106667918	0	STM2078	Histidine Metabolism	phosphoribosyl AMP cyclohydrolase	0	1.52192106667918	0.0320963669292166	0.0320963669292182
PRASCSi	5aizc[c] + asp-L[c] + atp[c] --> 25aics[c] + adp[c] + h[c] + pi[c]	1459.55574205067	0	STM2487	Purine and Pyrimidine Biosynthesis	phosphoribosylaminoimidazolesuccinocarboxamide synthase	0	1.45955574205067	0.214703819187241	0.214703819187129
PRATPP	h2o[c] + prbatp[c] --> h[c] + ppi[c] + prbamp[c]	1521.92106667918	0	STM2078	Histidine Metabolism	phosphoribosyl ATP pyrophosphatase	0	1.52192106667918	0.0320963669292166	0.0320963669292182
PRFGS	atp[c] + fgam[c] + gln-L[c] + h2o[c] --> adp[c] + fpram[c] + glu-L[c] + h[c] + pi[c]	1130.11779315662	0	STM2565	Purine and Pyrimidine Biosynthesis	phosphoribosylformylglycinamidine synthase	0	1.13011779315662	0.214703819187241	0.214703819187129
PRMICI	prfp[c] <=> prlp[c]	2279.49833009979	-2279.49833009979	STM2076	Histidine Metabolism	1 5 phosphoribosyl 5 5 phosphoribosylamino methylideneamino imidazole 4 carboxamide isomerase	0	2.27949833009979	0.0320963669291814	0.0320963669291814
PROabcpp	atp[c] + h2o[c] + pro-L[p] --> adp[c] + h[c] + pi[c] + pro-L[c]	0	0	( STM2809  &  STM2810  &  STM2811 )	Transport Inner Membrane	L proline transport via ABC system periplasm	0	0	0	0
PROD2	fad[c] + pro-L[c] --> 1pyr5c[c] + fadh2[c] + h[c]	1000	0	STM1124	Arginine and Proline Metabolism	Proline dehydrogenase	0	NA	0	0
PROGLYabcpp	atp[c] + h2o[c] + progly[p] --> adp[c] + h[c] + pi[c] + progly[c]	0	0	( STM3630  &  STM3629  &  STM3628  &  STM3627  &  STM3626 )	Transport Inner Membrane	L Prolinylglycine Pro Gly transport via ABC system periplasm	0	0	0	0
PROGLYtex	progly[e] <=> progly[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L Prolinylglycine transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
PROLPPGT160	pg160[c] + prolpp[c] --> 2agpg160[c] + glyceryl-prolpp[c]	1160.60964651978	0	STM3002	Murein lpp biosynthesis	Glyceryl Transferase - murein	0	1.16060964651978	0	0
PROLPPOATPE160	pe160[c] + glyceryl-prolpp[c] --> 2agpe160[c] + diglyceride-prolpp[c]	1000	0	NA	Murein lpp biosynthesis	O-acyl Transferase - murein	0	NA	0	0
PROLPPOATPG160	pg160[c] + glyceryl-prolpp[c] --> 2agpg160[c] + diglyceride-prolpp[c]	1000	0	NA	Murein lpp biosynthesis	O-acyl Transferase - murein	0	NA	0	0
PROt4pp	na1[p] + pro-L[p] --> na1[c] + pro-L[c]	920.726652363164	0	STM1125	Transport Inner Membrane	NaProline L symporter periplasm	0	0.920726652363164	0	0
PROtex	pro-L[e] <=> pro-L[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L proline transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
PROTRS	atp[c] + pro-L[c] + trnapro[c] --> amp[c] + ppi[c] + protrna[c]	1062.7971177253	0	STM0242	tRNA Charging	Prolyl tRNA synthetase	0	1.0627971177253	0	0
PRPPS	atp[c] + r5p[c] --> amp[c] + h[c] + prpp[c]	1000	0	STM1780	Histidine Metabolism	phosphoribosylpyrophosphate synthetase	0	NA	0.471360027425951	0.47136002742574
